UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
RO,78,7,364,presidente,1,branco,branco
RO,78,7,364,presidente,1,nulo,nulo
RO,78,7,353,presidente,45,13,13
RO,78,7,353,presidente,186,22,22
RO,78,7,353,presidente,1,branco,branco
RO,78,7,353,presidente,4,nulo,nulo
RO,78,7,46,presidente,42,13,13
RO,78,7,46,presidente,107,22,22
RO,78,7,46,presidente,1,branco,branco
RO,78,7,46,presidente,2,nulo,nulo
RO,78,7,44,presidente,46,13,13
RO,78,7,44,presidente,104,22,22
RO,78,7,44,presidente,1,branco,branco
RO,78,7,44,presidente,4,nulo,nulo
RO,78,7,230,presidente,40,13,13
RO,78,7,230,presidente,116,22,22
RO,78,7,230,presidente,2,branco,branco
RO,78,7,230,presidente,5,nulo,nulo
RO,78,7,247,presidente,86,13,13
RO,78,7,247,presidente,103,22,22
RO,78,7,247,presidente,4,branco,branco
RO,78,7,247,presidente,6,nulo,nulo
RO,78,7,31,presidente,47,13,13
RO,78,7,31,presidente,120,22,22
RO,78,7,31,presidente,1,branco,branco
RO,78,7,31,presidente,3,nulo,nulo
RO,78,7,32,presidente,43,13,13
RO,78,7,32,presidente,175,22,22
RO,78,7,32,presidente,1,branco,branco
RO,78,7,32,presidente,5,nulo,nulo
RO,78,7,238,presidente,38,13,13
RO,78,7,238,presidente,113,22,22
RO,78,7,238,presidente,4,branco,branco
RO,78,7,238,presidente,6,nulo,nulo
RO,78,7,208,presidente,43,13,13
RO,78,7,208,presidente,166,22,22
RO,78,7,208,presidente,1,branco,branco
RO,78,7,208,presidente,3,nulo,nulo
RO,78,7,402,presidente,48,13,13
RO,78,7,402,presidente,188,22,22
RO,78,7,402,presidente,5,branco,branco
RO,78,7,402,presidente,2,nulo,nulo
RO,78,7,372,presidente,50,13,13
RO,78,7,372,presidente,117,22,22
RO,78,7,372,presidente,1,branco,branco
RO,78,7,372,presidente,2,nulo,nulo
RO,78,7,184,presidente,33,13,13
RO,78,7,184,presidente,175,22,22
RO,78,7,184,presidente,1,branco,branco
RO,78,7,184,presidente,5,nulo,nulo
RO,78,7,272,presidente,45,13,13
RO,78,7,272,presidente,107,22,22
RO,78,7,272,presidente,1,branco,branco
RO,78,7,272,presidente,6,nulo,nulo
RO,78,7,19,presidente,38,13,13
RO,78,7,19,presidente,150,22,22
RO,78,7,19,presidente,1,branco,branco
RO,78,7,19,presidente,4,nulo,nulo
RO,78,7,220,presidente,57,13,13
RO,78,7,220,presidente,154,22,22
RO,78,7,220,presidente,5,branco,branco
RO,78,7,220,presidente,4,nulo,nulo
RO,78,7,224,presidente,40,13,13
RO,78,7,224,presidente,126,22,22
RO,78,7,224,presidente,2,branco,branco
RO,78,7,224,presidente,4,nulo,nulo
RO,78,7,358,presidente,42,13,13
RO,78,7,358,presidente,185,22,22
