UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
TO,93459,28,35,presidente,3,nulo,nulo
TO,93459,28,37,presidente,143,13,13
TO,93459,28,37,presidente,82,22,22
TO,93459,28,37,presidente,4,branco,branco
TO,93459,28,37,presidente,4,nulo,nulo
TO,93459,28,30,presidente,147,13,13
TO,93459,28,30,presidente,68,22,22
TO,93459,28,30,presidente,5,nulo,nulo
TO,93459,28,29,presidente,144,13,13
TO,93459,28,29,presidente,74,22,22
TO,93459,28,29,presidente,2,branco,branco
TO,93459,28,29,presidente,4,nulo,nulo
TO,93459,28,34,presidente,138,13,13
TO,93459,28,34,presidente,56,22,22
TO,93459,28,34,presidente,1,branco,branco
TO,93459,28,34,presidente,4,nulo,nulo
TO,93459,28,36,presidente,135,13,13
TO,93459,28,36,presidente,90,22,22
TO,93459,28,36,presidente,1,branco,branco
TO,93459,28,36,presidente,5,nulo,nulo
TO,93459,28,25,presidente,133,13,13
TO,93459,28,25,presidente,87,22,22
TO,93459,28,25,presidente,4,nulo,nulo
TO,93130,22,60,presidente,114,13,13
TO,93130,22,60,presidente,37,22,22
TO,93130,22,60,presidente,1,branco,branco
TO,93130,22,60,presidente,1,nulo,nulo
TO,93130,22,58,presidente,98,13,13
TO,93130,22,58,presidente,43,22,22
TO,93130,22,58,presidente,1,branco,branco
TO,93130,22,58,presidente,3,nulo,nulo
TO,93130,22,53,presidente,104,13,13
TO,93130,22,53,presidente,42,22,22
TO,93130,22,53,presidente,1,branco,branco
TO,93130,22,53,presidente,3,nulo,nulo
TO,93130,22,55,presidente,119,13,13
TO,93130,22,55,presidente,29,22,22
TO,93130,22,55,presidente,1,branco,branco
TO,93130,22,55,presidente,6,nulo,nulo
TO,93130,22,62,presidente,141,13,13
TO,93130,22,62,presidente,55,22,22
TO,93130,22,62,presidente,1,branco,branco
TO,93130,22,62,presidente,7,nulo,nulo
TO,93130,22,50,presidente,117,13,13
TO,93130,22,50,presidente,30,22,22
TO,93130,22,50,presidente,3,branco,branco
TO,93130,22,50,presidente,5,nulo,nulo
TO,93130,22,56,presidente,118,13,13
TO,93130,22,56,presidente,21,22,22
TO,93130,22,56,presidente,2,branco,branco
TO,93130,22,56,presidente,2,nulo,nulo
TO,93130,22,61,presidente,94,13,13
TO,93130,22,61,presidente,34,22,22
TO,93130,22,61,presidente,1,branco,branco
TO,93130,22,61,presidente,3,nulo,nulo
TO,93130,22,64,presidente,86,13,13
TO,93130,22,64,presidente,43,22,22
TO,93130,22,64,presidente,1,branco,branco
TO,93130,22,49,presidente,135,13,13
TO,93130,22,49,presidente,20,22,22
TO,93130,22,49,presidente,1,branco,branco
TO,93130,22,49,presidente,6,nulo,nulo
TO,93130,22,51,presidente,106,13,13
TO,93130,22,51,presidente,35,22,22
